customer_id,age,gender,subscription_type,monthly_charges,tenure_in_months,login_frequency,last_login_days,watch_time,payment_failures,customer_support_calls,churn
4945,64,Male,Basic,11.05,48,14,8,1.2,0,3,1
4946,37,Male,Basic,10.39,9,9,1,13.0,1,0,1
4947,36,Male,Basic,12.8,3,19,5,29.4,2,3,0
4948,46,Male,Standard,16.11,24,18,0,15.6,0,1,0
4949,27,Female,Premium,31.76,72,18,5,60.3,1,1,1
4950,35,Male,Premium,27.02,6,7,1,1.1,0,3,1
4951,45,Female,Standard,19.64,7,19,4,6.9,0,0,0
4952,52,Male,Basic,10.19,72,18,7,5.0,0,0,0
4953,60,Male,Basic,14.17,4,15,14,29.2,0,2,0
4954,64,Male,Basic,11.04,17,17,1,14.8,0,1,0
4955,48,Male,Basic,11.63,6,19,15,3.0,0,2,1
4956,44,Male,Standard,23.82,64,12,3,6.7,0,0,0
4957,28,Male,Basic,13.72,72,15,12,14.8,0,2,0
4958,66,Male,Basic,11.09,40,19,5,100.0,0,1,0
4959,66,Male,Basic,10.35,9,21,13,9.1,0,1,0
4960,55,Female,Standard,22.43,12,13,7,3.4,0,2,0
4961,22,Male,Standard,19.51,6,17,4,13.7,0,1,1
4962,25,Female,Standard,22.88,53,10,2,7.4,1,1,1
4963,51,Male,Standard,20.0,59,12,24,16.7,1,0,1
4964,65,Female,Premium,30.83,13,17,11,12.6,1,3,0
4965,69,Male,Basic,12.25,25,13,3,23.4,1,2,0
4966,29,Male,Standard,22.73,4,11,1,49.1,0,1,0
4967,55,Male,Standard,24.11,13,11,10,4.5,0,3,0
4968,18,Female,Standard,16.44,23,15,32,34.4,0,0,1
4969,48,Female,Premium,33.33,11,13,2,59.6,1,3,0
4970,21,Female,Basic,10.15,10,14,17,9.4,0,3,0
4971,66,Female,Standard,20.21,1,17,0,2.4,0,2,0
4972,62,Male,Basic,14.42,39,16,21,34.5,0,2,0
4973,67,Male,Standard,19.24,52,10,9,24.2,0,3,0
4974,22,Male,Basic,14.65,72,16,2,4.8,0,4,0
4975,47,Female,Basic,13.14,30,11,2,11.8,0,3,0
4976,41,Male,Standard,24.4,19,14,7,17.3,1,5,0
4977,20,Female,Standard,22.8,7,8,6,3.7,1,2,1
4978,28,Female,Basic,10.51,72,16,17,25.1,0,2,0
4979,62,Female,Standard,18.07,21,12,10,23.4,0,0,0
4980,21,Female,Standard,19.54,27,11,5,43.6,1,3,0
4981,43,Female,Basic,10.84,27,11,18,16.8,0,2,1
4982,44,Male,Standard,20.44,44,19,6,17.1,1,2,0
4983,63,Female,Standard,20.23,1,21,13,19.3,1,2,1
4984,60,Female,Standard,24.6,5,11,12,6.4,2,1,1
4985,44,Male,Basic,12.16,26,12,17,28.4,1,0,1
4986,59,Female,Basic,13.92,54,16,0,21.7,0,2,0
4987,68,Female,Standard,24.47,27,14,6,36.5,1,3,0
4988,67,Male,Premium,38.27,12,15,4,29.3,1,2,0
4989,23,Male,Standard,17.87,10,13,4,20.4,0,0,0
4990,32,Male,Basic,12.47,32,14,4,3.5,0,1,0
4991,70,Female,Standard,19.12,32,17,12,50.3,0,2,0
4992,47,Male,Premium,31.59,22,18,2,9.2,1,0,0
4993,59,Male,Basic,11.79,8,14,4,66.7,0,1,0
4994,54,Male,Premium,37.56,62,15,1,10.3,0,1,0
4995,54,Female,Premium,32.32,19,11,2,3.2,0,3,0
4996,59,Male,Basic,12.61,37,22,7,43.2,0,1,0
4997,54,Female,Premium,39.74,5,16,0,31.7,0,1,0
4998,52,Female,Basic,10.29,10,11,1,30.9,1,2,0
4999,40,Male,Premium,32.82,49,18,5,1.9,1,2,0
5000,23,Female,Standard,22.96,1,14,0,42.3,0,1,0
5001,21,Female,Standard,17.35,17,18,0,18.1,1,0,0
5002,35,Male,Standard,21.49,15,11,13,12.7,0,0,0
5003,26,Female,Premium,29.34,33,12,13,48.9,0,1,0
5004,66,Male,Basic,14.33,7,9,2,21.9,0,0,0
5005,46,Female,Standard,18.93,5,15,2,2.9,0,1,0
5006,30,Female,Basic,11.64,62,15,19,14.7,2,1,0
5007,64,Male,Basic,12.98,20,17,0,20.2,0,1,0
5008,69,Male,Basic,10.91,2,13,6,45.8,0,2,1
5009,34,Female,Standard,18.55,5,16,6,6.6,1,1,1
5010,62,Female,Basic,12.07,72,19,10,31.6,0,2,0
5011,49,Male,Basic,11.76,5,12,21,32.2,0,2,0
5012,65,Female,Basic,12.61,22,23,3,2.7,0,2,1
5013,39,Female,Basic,12.99,13,9,4,0.3,1,1,1
5014,21,Female,Standard,21.09,52,13,7,17.4,0,2,0
5015,22,Female,Premium,35.15,33,16,23,31.2,1,1,0
5016,54,Male,Basic,11.53,21,21,15,16.2,1,2,0
5017,58,Male,Premium,27.76,1,23,7,33.6,0,1,0
5018,66,Male,Standard,22.84,50,12,13,19.5,0,2,1
5019,30,Male,Standard,23.65,14,15,0,21.2,2,2,1
5020,51,Male,Standard,18.3,64,17,3,0.6,0,2,1
5021,62,Male,Premium,31.69,16,13,0,1.9,1,2,0
5022,39,Female,Basic,12.48,28,15,1,25.8,0,1,0
5023,70,Male,Standard,20.79,1,12,6,28.8,0,1,0
5024,40,Female,Standard,21.93,32,18,15,15.6,0,0,0
5025,68,Female,Standard,16.36,9,12,7,17.8,0,2,0
5026,20,Female,Premium,36.09,10,21,7,19.1,0,0,0
5027,59,Male,Basic,10.3,3,19,0,2.2,2,0,0
5028,51,Female,Standard,20.2,3,21,7,22.0,0,1,0
5029,49,Male,Standard,23.44,4,18,4,13.0,0,0,0
5030,62,Female,Basic,12.25,9,18,7,18.5,0,1,0
5031,68,Female,Basic,10.74,53,15,2,16.6,1,0,0
5032,66,Male,Standard,24.86,11,13,6,28.8,0,2,0
5033,38,Female,Premium,38.44,30,16,3,7.7,1,1,1
5034,63,Female,Standard,22.93,2,21,5,9.4,0,1,0
5035,61,Female,Premium,31.75,21,10,1,9.9,0,1,0
5036,38,Female,Standard,17.64,15,18,3,28.7,0,2,0
5037,61,Male,Basic,14.7,72,12,3,11.3,0,3,0
5038,28,Female,Basic,12.65,44,17,9,3.9,0,3,0
5039,56,Female,Basic,14.25,14,17,8,81.5,1,0,0
5040,21,Male,Basic,11.7,35,14,16,13.6,1,0,0
5041,68,Female,Basic,11.67,5,23,6,2.3,0,3,0
5042,18,Female,Standard,24.86,19,13,2,22.2,0,1,0
5043,45,Female,Standard,20.69,1,20,10,26.9,1,0,1
5044,41,Female,Basic,10.69,10,14,4,13.9,0,2,0
5045,52,Male,Basic,11.09,6,9,1,20.8,0,1,0
5046,30,Female,Basic,12.4,30,12,9,3.8,1,3,0
5047,64,Male,Standard,16.37,16,9,0,9.2,0,0,0
5048,51,Female,Basic,12.3,33,14,1,3.5,2,4,1
5049,28,Female,Basic,12.08,17,15,9,9.8,1,2,0
5050,53,Female,Premium,36.9,2,11,10,16.5,1,0,0
5051,68,Male,Premium,30.96,31,15,10,11.7,1,3,0
5052,34,Female,Basic,14.9,42,12,2,18.0,2,3,0
5053,52,Female,Standard,17.62,56,8,14,13.9,2,4,1
5054,35,Male,Basic,12.94,20,11,8,7.6,0,0,0
5055,57,Male,Premium,27.25,33,13,12,3.1,2,1,0
5056,39,Male,Standard,22.59,33,10,8,5.8,0,2,1
5057,41,Male,Basic,14.96,4,13,6,4.5,1,1,0
5058,36,Female,Standard,23.36,4,18,0,24.6,0,1,0
5059,54,Female,Basic,12.77,1,12,8,34.3,0,1,0
5060,56,Female,Basic,12.41,9,12,8,25.5,0,3,0
5061,38,Female,Basic,14.17,15,18,2,20.6,1,1,1
5062,25,Male,Standard,24.41,72,13,9,7.4,0,1,0
5063,45,Female,Basic,14.94,13,15,5,24.8,0,0,0
5064,22,Female,Basic,11.97,31,20,5,18.6,0,0,0
5065,34,Female,Basic,14.94,28,14,3,1.0,1,1,1
5066,54,Female,Basic,10.77,5,18,0,47.6,2,0,1
5067,53,Male,Premium,29.54,1,15,1,1.7,1,2,1
5068,36,Female,Basic,10.44,18,20,10,14.0,1,2,0
5069,44,Female,Basic,11.35,28,14,2,14.4,0,1,0
5070,70,Female,Standard,22.9,72,19,0,36.3,1,1,0
5071,51,Male,Premium,37.93,10,18,40,48.9,0,1,0
5072,28,Male,Premium,36.89,54,21,1,56.2,0,3,0
5073,62,Female,Standard,21.67,11,17,7,16.9,0,1,0
5074,64,Female,Basic,12.56,28,18,18,22.7,0,1,0
5075,29,Female,Standard,22.37,21,14,6,1.9,0,1,0
5076,38,Male,Standard,19.51,1,17,11,13.4,1,1,0
5077,28,Female,Basic,14.2,1,18,26,45.6,0,2,1
5078,56,Female,Premium,35.47,1,14,13,12.2,1,7,1
5079,45,Female,Basic,13.48,11,19,5,1.4,0,3,1
5080,22,Male,Premium,33.49,32,15,3,4.5,1,1,0
5081,34,Female,Premium,38.38,4,21,4,11.2,1,3,0
5082,37,Female,Standard,18.26,22,12,12,5.4,0,1,0
5083,58,Male,Premium,31.33,8,12,13,10.0,0,1,0
5084,63,Male,Standard,22.99,38,18,13,8.1,1,2,1
5085,29,Female,Basic,12.45,38,8,6,7.7,3,2,1
5086,23,Male,Standard,23.99,35,14,4,1.9,1,3,1
5087,34,Female,Basic,11.72,17,12,2,42.9,0,1,1
5088,68,Male,Basic,11.84,8,13,0,23.6,0,2,0
5089,36,Male,Standard,23.99,39,17,10,19.5,0,1,0
5090,43,Female,Basic,12.31,4,17,2,18.7,2,0,1
5091,65,Female,Basic,12.57,8,7,2,10.1,0,1,0
5092,61,Female,Standard,18.98,4,19,12,34.7,1,3,0
5093,61,Male,Premium,29.86,26,13,0,53.2,2,0,0
5094,69,Female,Basic,13.27,27,11,18,0.1,1,4,1
5095,49,Female,Basic,10.59,25,12,0,1.7,1,1,0
5096,23,Female,Basic,14.39,12,10,19,22.5,1,3,0
5097,53,Female,Standard,23.0,2,18,4,5.4,1,3,0
5098,55,Female,Basic,10.94,58,19,0,48.5,0,4,0
5099,28,Male,Standard,22.24,17,17,7,22.0,1,1,0
5100,50,Female,Basic,13.0,12,26,15,9.2,0,3,0
5101,41,Female,Basic,10.91,21,9,4,10.7,0,2,1
5102,40,Male,Premium,29.81,5,10,8,23.5,0,4,0
5103,32,Female,Basic,12.03,3,13,27,3.0,0,1,1
5104,44,Female,Standard,22.28,12,21,1,43.0,0,2,0
5105,28,Female,Basic,13.18,6,14,12,0.1,0,2,1
5106,68,Female,Standard,20.78,6,22,2,77.2,0,0,0
5107,67,Female,Standard,22.91,53,16,3,3.7,0,2,0
5108,34,Male,Basic,13.78,18,8,2,27.1,0,2,0
5109,68,Male,Basic,13.08,15,12,4,0.8,0,1,0
5110,70,Male,Basic,13.92,28,9,0,11.3,0,1,0
5111,31,Female,Standard,19.0,72,12,2,19.9,1,0,0
5112,44,Male,Premium,38.33,2,16,4,1.5,1,0,1
5113,35,Female,Standard,21.52,43,14,7,11.7,0,1,0
5114,45,Female,Standard,23.39,21,20,7,7.2,0,1,1
5115,68,Female,Basic,12.72,3,13,6,13.8,0,2,0
5116,64,Male,Basic,11.08,8,21,2,14.0,0,0,0
5117,64,Male,Basic,12.7,15,21,20,30.8,0,2,1
5118,21,Male,Basic,11.85,28,19,3,2.6,1,1,0
5119,24,Female,Basic,13.48,6,21,1,1.7,0,2,1
5120,62,Male,Standard,20.27,18,21,5,10.3,1,0,0
5121,52,Female,Standard,23.52,27,17,9,43.7,0,1,0
5122,65,Male,Premium,35.48,14,14,0,38.7,0,1,0
5123,26,Male,Basic,13.41,47,13,2,16.4,1,1,0
5124,25,Female,Standard,17.94,48,17,12,43.9,1,6,0
5125,69,Female,Premium,39.77,15,17,4,32.7,0,1,0
5126,62,Male,Standard,23.57,72,18,3,6.5,0,4,0
5127,34,Male,Basic,13.94,1,16,18,3.7,2,2,1
5128,34,Male,Basic,11.64,1,12,0,7.2,0,3,0
5129,66,Female,Basic,12.67,11,17,6,5.2,0,2,0
5130,50,Female,Basic,10.68,22,16,2,19.5,1,2,0
5131,49,Male,Standard,20.84,23,25,0,17.6,1,4,1
5132,25,Male,Basic,10.72,15,19,1,18.2,0,1,0
5133,36,Female,Basic,12.76,3,16,6,4.2,1,2,1
5134,55,Male,Standard,21.83,4,14,0,31.4,0,0,0
5135,20,Female,Premium,31.45,45,16,6,11.4,1,1,0
5136,22,Female,Standard,20.48,48,11,22,12.8,1,4,1
5137,30,Female,Standard,23.87,26,15,11,100.0,0,2,0
5138,64,Female,Basic,10.53,26,16,2,6.6,2,0,1
5139,63,Female,Basic,13.95,21,15,1,10.0,0,1,0
5140,48,Female,Basic,10.84,5,13,4,22.6,0,2,0
5141,33,Male,Standard,16.32,13,14,3,42.5,1,1,1
5142,67,Female,Premium,28.59,28,19,24,2.7,1,1,0
5143,49,Female,Basic,13.82,18,13,32,26.6,0,1,1
5144,39,Male,Standard,19.64,1,8,3,50.1,0,1,0
5145,46,Female,Basic,14.35,72,19,1,11.0,0,1,0
5146,39,Male,Standard,20.71,44,21,16,6.8,2,2,1
5147,60,Female,Basic,10.1,7,14,11,22.6,0,3,0
5148,20,Male,Basic,13.57,22,19,5,5.6,1,3,1
5149,27,Male,Premium,27.53,61,20,3,9.7,0,1,0
5150,59,Female,Standard,23.09,2,18,4,45.4,0,1,0
5151,38,Female,Standard,17.5,16,18,16,17.8,0,3,0
5152,33,Female,Basic,11.72,14,19,1,2.0,1,1,1
5153,29,Female,Basic,13.8,12,13,11,8.0,1,3,1
5154,19,Male,Basic,14.76,43,16,0,19.7,1,3,0
5155,58,Male,Premium,31.19,11,21,17,13.1,0,3,0
5156,41,Male,Premium,37.6,1,25,4,21.6,0,0,0
5157,52,Female,Standard,17.71,1,18,1,28.7,1,2,1
5158,47,Male,Basic,14.03,1,21,0,13.1,2,0,1
5159,47,Female,Premium,35.19,12,17,5,86.8,1,1,0
5160,64,Female,Standard,17.72,30,16,1,49.2,2,4,1
5161,52,Male,Standard,18.71,5,11,6,1.2,0,1,1
5162,36,Female,Basic,10.65,24,9,2,6.2,1,2,1
5163,67,Male,Standard,19.44,27,12,0,7.1,0,1,0
5164,25,Female,Standard,17.82,7,16,4,4.1,0,1,0
5165,43,Male,Premium,35.01,22,12,5,7.5,1,0,0
5166,66,Female,Premium,39.91,27,17,4,11.1,1,1,0
5167,57,Male,Basic,10.05,15,13,4,1.1,1,2,1
5168,24,Male,Standard,20.86,9,18,6,2.7,1,1,0
5169,47,Female,Premium,34.02,23,13,5,2.0,1,1,1
5170,24,Female,Basic,14.56,72,11,0,0.9,1,1,1
5171,20,Male,Basic,12.52,13,15,1,13.1,0,2,1
5172,18,Female,Basic,12.71,11,18,1,8.1,0,1,0
5173,53,Female,Standard,20.23,14,16,8,54.8,2,1,1
5174,42,Female,Basic,11.33,1,14,5,2.2,2,0,1
5175,54,Male,Standard,16.49,19,14,3,52.1,0,1,0
5176,18,Male,Basic,12.03,9,10,11,1.8,0,1,1
5177,32,Female,Premium,26.73,3,19,2,19.3,0,0,0
5178,54,Female,Basic,12.74,15,20,5,5.7,1,2,0
5179,30,Male,Basic,11.53,1,20,0,35.1,0,0,1
5180,57,Female,Standard,20.79,12,24,9,1.3,2,1,1
5181,25,Male,Standard,17.2,2,20,8,60.9,0,3,1
5182,22,Female,Basic,14.65,1,14,11,1.0,1,1,1
5183,26,Female,Basic,14.46,41,15,15,5.5,1,1,1
5184,18,Female,Basic,10.94,59,11,9,12.5,1,2,0
5185,53,Male,Standard,19.08,5,9,13,28.2,1,2,0
5186,52,Male,Premium,34.58,18,14,2,60.4,1,2,0
5187,19,Male,Standard,16.85,7,13,2,11.2,1,3,0
5188,57,Male,Standard,19.18,16,13,20,28.3,0,2,0
5189,40,Female,Standard,18.25,13,14,17,26.0,1,3,0
5190,26,Female,Basic,14.57,7,11,5,16.9,0,1,0
5191,51,Male,Premium,37.93,28,10,3,23.5,0,0,0
5192,63,Female,Premium,34.11,3,13,14,0.8,0,1,1
5193,31,Female,Basic,12.59,1,14,2,11.7,0,2,1
5194,21,Male,Basic,14.64,35,16,1,30.8,0,4,0
5195,47,Female,Basic,14.65,26,23,7,12.9,1,1,0
5196,48,Female,Basic,14.84,16,6,0,41.4,0,0,0
5197,55,Male,Standard,17.12,15,13,3,35.9,0,1,0
5198,28,Female,Standard,17.44,16,16,11,39.8,1,1,0
5199,52,Female,Premium,35.46,13,16,2,2.8,0,0,0
5200,25,Female,Standard,20.86,11,17,18,5.6,0,1,0
5201,20,Male,Standard,16.16,16,11,21,0.6,0,1,1
5202,31,Male,Standard,16.55,18,10,11,81.3,0,0,0
5203,30,Female,Basic,14.43,28,11,30,5.4,1,0,1
5204,62,Female,Basic,14.33,29,14,5,9.1,2,1,0
5205,49,Female,Standard,19.21,11,11,5,6.4,0,1,0
5206,51,Male,Basic,14.45,12,8,12,0.8,0,1,1
5207,62,Male,Basic,12.96,11,17,4,6.1,0,0,0
5208,36,Male,Premium,37.27,18,17,3,2.1,0,1,0
5209,55,Female,Standard,19.84,14,24,6,10.0,1,3,1
5210,33,Female,Basic,10.56,52,14,7,68.1,1,0,0
5211,19,Female,Standard,19.89,28,9,9,24.0,1,1,0
5212,57,Female,Premium,32.39,54,13,7,24.5,1,2,0
5213,34,Female,Basic,12.74,29,18,9,12.1,0,3,0
5214,51,Male,Basic,10.52,72,16,7,33.4,0,0,0
5215,59,Female,Premium,39.87,24,18,4,47.8,0,3,0
5216,33,Female,Basic,11.21,72,20,1,65.2,0,2,0
5217,55,Female,Basic,10.98,4,11,10,2.1,0,0,1
5218,19,Male,Standard,20.73,1,18,0,42.3,0,1,0
5219,19,Female,Premium,33.51,20,10,34,5.1,0,2,0
5220,43,Male,Basic,12.19,72,9,12,10.1,1,0,0
5221,30,Male,Basic,13.85,12,13,7,8.5,1,2,0
5222,64,Male,Basic,12.57,5,20,23,22.5,1,1,0
5223,48,Male,Premium,34.53,17,19,6,18.2,1,0,0
5224,51,Male,Basic,13.61,25,14,0,2.3,0,1,1
5225,56,Female,Standard,16.22,9,14,5,30.5,2,1,1
5226,20,Female,Premium,33.98,30,15,2,11.6,1,1,0
5227,25,Male,Basic,14.41,72,21,3,0.0,0,0,0
5228,40,Male,Premium,26.23,54,18,4,10.7,1,2,0
5229,31,Male,Premium,31.66,8,18,10,14.5,0,1,0
5230,44,Female,Premium,38.96,9,8,4,1.4,0,2,0
5231,46,Female,Basic,11.76,11,10,4,3.3,0,2,0
5232,56,Male,Standard,20.12,12,16,2,100.0,0,0,0
5233,70,Female,Premium,39.73,2,8,5,41.0,0,3,0
5234,56,Female,Premium,28.78,34,19,1,2.9,1,2,1
5235,18,Male,Basic,10.32,10,13,2,17.4,0,1,0
5236,34,Male,Premium,38.02,50,15,9,9.5,1,2,0
5237,58,Female,Basic,14.33,62,7,2,15.7,0,1,0
5238,47,Female,Basic,12.35,1,17,0,12.7,2,3,1
5239,70,Female,Standard,20.62,72,13,2,1.0,2,1,0
5240,30,Male,Premium,37.69,29,13,7,7.6,0,1,1
5241,38,Male,Standard,22.64,17,18,11,2.7,0,0,1
5242,36,Male,Standard,18.38,11,24,22,13.4,0,2,0
5243,70,Female,Premium,26.23,17,17,9,47.6,0,2,0
5244,36,Female,Basic,12.39,9,20,3,100.0,1,0,1
5245,42,Male,Standard,23.72,23,13,2,57.7,0,1,0
5246,39,Female,Basic,14.47,2,12,0,84.9,0,1,0
5247,48,Male,Basic,14.77,23,15,6,0.3,0,2,0
5248,34,Female,Standard,23.91,7,18,4,26.1,1,0,0
5249,40,Male,Premium,34.11,1,17,7,6.4,1,0,1
5250,49,Female,Standard,19.99,19,12,1,40.1,0,2,0
5251,27,Female,Premium,36.84,20,20,2,33.6,0,3,0
5252,27,Male,Basic,13.69,13,9,2,11.0,0,3,0
5253,53,Male,Basic,12.68,1,15,11,12.8,1,1,0
5254,25,Male,Standard,16.78,53,6,1,6.2,0,4,0
5255,69,Male,Basic,14.62,22,17,6,6.8,1,0,0
5256,37,Male,Basic,12.27,2,10,0,79.5,0,3,0
5257,49,Female,Standard,19.26,17,16,5,43.9,1,0,0
5258,67,Male,Basic,13.14,16,24,0,4.3,0,1,0
5259,31,Male,Basic,13.36,1,10,1,6.4,0,1,0
5260,67,Male,Standard,17.89,22,19,0,2.3,1,2,1
5261,45,Male,Standard,23.52,39,9,2,90.0,0,2,0
5262,63,Male,Premium,30.05,33,15,2,47.5,2,1,0
5263,69,Female,Standard,17.67,5,15,12,16.1,0,3,0
5264,70,Male,Standard,19.65,47,12,1,23.6,1,3,0
5265,41,Male,Premium,36.22,10,13,0,27.6,2,1,0
5266,32,Male,Premium,39.51,70,15,6,4.6,0,1,0
5267,39,Female,Basic,14.04,1,19,8,54.6,1,0,1
5268,47,Female,Basic,14.69,15,9,2,15.0,0,2,0
5269,21,Male,Standard,17.26,21,17,6,1.9,0,1,0
5270,30,Male,Standard,16.63,6,20,10,10.1,1,2,0
5271,40,Female,Premium,33.8,35,12,2,18.4,1,2,0
5272,25,Female,Standard,18.6,23,15,5,8.7,1,1,0
5273,35,Female,Standard,23.44,1,11,1,24.0,0,3,0
5274,29,Male,Premium,35.4,22,12,0,42.7,1,3,0
5275,48,Male,Standard,24.73,16,14,27,29.6,0,1,0
5276,31,Female,Basic,11.26,5,16,2,20.6,2,2,1
5277,51,Male,Premium,32.79,72,17,2,14.4,1,1,0
5278,35,Female,Basic,12.5,54,10,25,5.9,0,0,1
5279,51,Female,Premium,29.34,8,21,9,12.1,0,3,0
5280,28,Female,Premium,34.25,18,11,6,6.9,0,2,0
5281,58,Male,Standard,19.98,9,23,8,54.4,0,1,1
5282,29,Female,Standard,20.01,35,13,8,47.6,0,2,0
5283,66,Female,Standard,19.25,63,21,10,3.4,0,2,0
5284,32,Male,Basic,10.07,10,15,0,34.6,0,2,0
5285,48,Female,Basic,12.6,39,14,3,24.3,0,1,0
5286,66,Male,Standard,19.01,16,12,2,73.9,0,1,0
5287,46,Female,Premium,26.01,12,15,0,12.4,0,1,0
5288,43,Male,Standard,18.76,66,21,3,25.6,2,1,1
5289,35,Female,Basic,11.38,17,13,6,14.6,0,3,0
5290,49,Female,Standard,19.53,15,17,1,1.4,2,0,1
5291,39,Female,Premium,27.84,26,19,2,1.0,0,1,0
5292,55,Female,Standard,20.56,7,13,7,2.6,0,3,0
5293,34,Female,Standard,22.22,9,12,6,7.0,2,0,0
5294,40,Male,Premium,34.81,64,25,14,6.0,0,1,0
5295,41,Male,Standard,23.22,27,23,10,26.1,1,0,0
5296,67,Female,Standard,20.06,42,18,23,25.2,1,2,1
5297,25,Female,Premium,33.26,7,10,6,71.1,0,1,0
5298,58,Female,Basic,14.04,18,12,8,7.4,0,2,0
5299,23,Male,Premium,31.98,72,16,13,55.8,1,4,0
5300,22,Male,Basic,13.5,9,19,12,19.0,0,3,0
5301,61,Female,Basic,12.16,4,10,8,13.7,0,1,0
5302,46,Male,Premium,31.84,17,12,4,22.0,0,1,0
5303,45,Female,Basic,13.79,11,24,2,24.3,0,3,0
5304,28,Female,Standard,17.56,4,19,14,3.8,0,2,1
5305,18,Female,Premium,30.73,52,14,10,27.9,0,0,0
5306,60,Male,Premium,29.13,72,13,12,25.8,0,2,0
5307,36,Female,Premium,31.02,20,15,1,100.0,1,3,0
5308,26,Female,Basic,11.14,35,17,2,48.6,0,1,0
5309,44,Female,Standard,21.2,47,9,3,23.1,0,4,0
5310,51,Male,Basic,13.98,28,16,12,24.9,0,2,0
5311,61,Male,Standard,23.07,1,14,15,58.4,0,0,1
5312,21,Male,Premium,31.09,4,10,2,68.3,1,1,0
5313,53,Female,Basic,14.93,1,16,8,35.1,0,1,1
5314,35,Male,Standard,21.33,1,10,0,29.2,1,7,1
5315,32,Female,Standard,19.58,8,15,3,2.4,0,2,1
5316,68,Male,Standard,23.51,11,19,4,35.5,1,3,0
5317,30,Female,Premium,36.21,6,15,10,5.8,0,1,0
5318,36,Male,Basic,13.74,1,11,15,16.6,1,3,1
5319,66,Female,Standard,17.76,18,16,2,10.4,0,0,0
5320,23,Male,Premium,32.55,7,10,5,8.5,0,2,0
5321,65,Male,Standard,23.75,38,17,7,7.4,1,1,0
5322,29,Male,Basic,12.51,1,15,2,38.7,1,3,0
5323,68,Female,Standard,22.14,44,7,29,29.3,0,1,1
5324,54,Male,Basic,12.93,72,14,14,14.8,0,5,1
5325,34,Male,Basic,14.2,30,6,2,21.8,1,0,1
5326,40,Male,Premium,29.97,31,10,4,83.4,0,1,0
5327,43,Male,Standard,21.17,65,13,1,10.1,0,1,0
5328,46,Female,Premium,27.72,5,14,5,16.0,0,2,0
5329,50,Male,Premium,35.65,72,16,8,15.3,0,2,0
5330,44,Female,Standard,22.58,35,20,0,55.0,0,1,0
5331,42,Female,Basic,10.2,31,18,14,8.7,0,2,0
5332,27,Female,Standard,22.07,10,19,6,85.7,0,2,0
5333,64,Female,Basic,12.06,18,12,31,7.3,1,2,1
5334,40,Male,Premium,27.73,25,17,0,2.3,0,3,0
5335,38,Female,Basic,12.09,23,9,12,4.2,0,1,0
5336,38,Female,Basic,10.96,29,21,10,11.1,0,1,0
5337,60,Female,Standard,19.73,2,13,0,21.0,2,1,1
5338,30,Female,Basic,11.91,10,13,2,14.5,1,2,0
5339,54,Male,Basic,13.68,13,13,15,9.4,2,4,1
5340,50,Male,Standard,22.96,7,14,5,16.5,2,3,1
5341,41,Female,Basic,13.03,4,11,3,36.5,0,1,0
5342,61,Female,Basic,10.1,3,12,16,36.5,1,0,1
5343,28,Female,Basic,14.65,10,13,0,25.9,1,2,1
5344,34,Male,Standard,22.17,16,12,4,60.9,0,0,0
5345,21,Male,Standard,16.3,1,17,7,17.8,2,2,1
5346,64,Male,Standard,23.36,70,20,6,0.2,1,2,0
5347,42,Male,Standard,17.79,34,10,2,6.9,0,1,0
5348,47,Male,Basic,12.89,31,13,5,8.0,0,1,0
5349,26,Female,Premium,32.52,4,22,8,15.9,0,1,0
5350,38,Male,Basic,12.09,22,11,6,47.1,0,2,1
5351,37,Male,Standard,24.0,18,17,8,36.4,1,1,1
5352,36,Female,Premium,32.11,72,10,2,5.3,0,1,0
5353,36,Male,Premium,27.04,33,18,12,14.7,2,4,0
5354,29,Male,Basic,14.72,20,14,4,21.5,0,1,0
5355,54,Male,Basic,14.59,45,7,30,87.7,2,0,1
5356,59,Female,Standard,22.15,4,13,0,0.6,0,0,1
5357,34,Male,Basic,12.33,1,14,3,12.5,2,3,1
5358,54,Female,Premium,27.29,28,14,1,88.6,0,2,0
5359,65,Female,Standard,23.11,2,24,5,75.6,0,2,0
5360,56,Male,Standard,16.67,2,20,1,8.0,0,0,1
5361,45,Male,Basic,10.33,32,25,9,0.0,0,2,0
5362,58,Male,Standard,20.83,7,24,14,17.7,0,4,0
5363,52,Male,Standard,17.43,23,17,1,40.3,1,0,0
5364,64,Female,Premium,26.1,59,12,1,7.8,0,3,0
5365,65,Male,Basic,12.11,9,13,14,54.4,0,2,0
5366,35,Female,Basic,10.68,5,14,3,8.1,0,1,0
5367,31,Female,Basic,10.79,2,17,3,18.8,0,0,0
5368,52,Female,Basic,10.37,3,20,1,25.6,0,1,0
5369,61,Female,Standard,17.84,1,14,3,8.5,2,2,1
5370,58,Female,Premium,36.01,2,17,1,8.7,1,0,0
5371,24,Male,Basic,14.03,13,15,7,12.7,2,1,1
5372,58,Female,Premium,32.33,9,20,4,36.1,0,1,0
5373,30,Female,Basic,12.52,29,19,10,2.1,0,0,1
5374,35,Male,Basic,10.15,49,9,2,20.0,0,1,0
5375,54,Male,Basic,10.34,36,9,4,22.6,1,2,0
5376,30,Female,Basic,11.28,18,14,2,16.3,0,0,0
5377,53,Female,Premium,33.6,2,13,19,54.9,0,1,0
5378,48,Male,Basic,13.69,29,21,5,18.4,0,1,0
5379,19,Female,Standard,21.44,10,18,1,20.1,0,2,0
